#name, A, B, C, D, E, F, G, H, I, J
NODE_0000069, 6.188840233341413e-06, 4.288894734340146e-05, 0.01602890577068315, 4.0796014315948285e-06, 0.00411892007745737, 1.9956044388555556e-06, 1.7197025222551685e-06, 3.505001379266179e-06, 0.9453339207941049, 0.034457875660405715
NODE_0000070, 9.47599728284132e-06, 5.686054823069477e-05, 0.008696870057896083, 6.843600561482018e-06, 0.005120147178670953, 3.337664486806674e-06, 2.889599125495927e-06, 5.780303106082795e-06, 0.9092245008659274, 0.0768732941847122
NODE_0000071, 0.00010879763086301273, 0.00041908613099333135, 0.01156954128408879, 7.908149059358905e-05, 0.0030402502738516965, 4.726620344195007e-05, 4.303867818360401e-05, 7.123157494867604e-05, 0.9375837886970038, 0.047037918036031696
GCA_001294965.1_ASM129496v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000072, 0.00849410624559335, 0.015514106760872073, 0.05578833802126793, 0.00754399626377611, 0.017167706266590185, 0.005837346109481698, 0.006044607801117626, 0.007118305822598971, 0.7814322161598009, 0.0950592705489013
GCA_002188725.1_ASM218872v1_genomic, 0.01583717976644375, 0.027947265453707036, 0.0861207291146011, 0.01438463519789032, 0.028859448229361564, 0.011155450517355751, 0.01171106413103276, 0.013525075691842433, 0.6628274990795443, 0.12763165281822106
GCA_002188765.1_ASM218876v1_genomic, 0.01583717976644375, 0.027947265453707036, 0.0861207291146011, 0.01438463519789032, 0.028859448229361564, 0.011155450517355751, 0.01171106413103276, 0.013525075691842433, 0.6628274990795443, 0.12763165281822106
NODE_0000073, 0.00020286799113369087, 0.0005567532831425812, 0.01025563503604577, 0.00019252676618960345, 0.038500327919226474, 0.00012079886652907816, 0.0001197635090086211, 0.0001673379614933487, 0.7020178683270577, 0.2478661203401731
GCA_002188685.1_ASM218868v1_genomic, 0.00740585691198332, 0.012740161227206363, 0.044249395807626095, 0.007127523147037753, 0.048454070283173396, 0.005502153023864994, 0.005836369927266961, 0.0066042561978521255, 0.6081266329009037, 0.2539535805730852
NODE_0000074, 7.135974101611517e-05, 0.00017642540951893186, 0.0021027825249267645, 8.349456685032148e-05, 0.06839973043723689, 4.776804198090522e-05, 4.8316055985360394e-05, 6.812793771998259e-05, 0.5231116207125635, 0.4058903745722012
GCA_003085955.1_ASM308595v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_003086035.1_ASM308603v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000075, 0.00030981668318304093, 0.0010577652441194965, 0.02643773165625255, 0.00023566821756560062, 0.030729083833671338, 0.0001540380391202462, 0.00014811675982783065, 0.00021622022711319673, 0.8982831947139197, 0.042428364625226984
NODE_0000076, 0.008505124759112508, 0.015650035410654142, 0.06653821026406356, 0.007589411379182297, 0.043075048294480965, 0.005867336231002386, 0.006101381599429424, 0.0071520436251837575, 0.7505373612596073, 0.08898404717728342
GCA_001972515.1_ASM197251v1_genomic, 0.015702080322767504, 0.027704975004084847, 0.09376753978987878, 0.014338802762602309, 0.05316527641318249, 0.011126274765899951, 0.011729087788391605, 0.013470349182747409, 0.6382414019168285, 0.12075421205361664
GCA_002173815.1_ASM217381v1_genomic, 0.015702080322767504, 0.027704975004084847, 0.09376753978987878, 0.014338802762602309, 0.05316527641318249, 0.011126274765899951, 0.011729087788391605, 0.013470349182747409, 0.6382414019168285, 0.12075421205361664
NODE_0000077, 0.000323407988849019, 0.0011184414294506937, 0.02304277721896386, 0.0002459973599040093, 0.05459166899708716, 0.00016021477597301693, 0.00015437811656320827, 0.00022542780248156313, 0.8858165232943074, 0.03432116301641997
NODE_0000078, 5.9693552908978976e-05, 0.0002675336705493508, 0.00611692623393584, 4.202833797524334e-05, 0.07625992951530801, 2.4992125454945315e-05, 2.2762873300339558e-05, 3.8105300825690084e-05, 0.9067693421184638, 0.010398686271277796
GCA_001295115.1_ASM129511v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_003085895.1_ASM308589v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000079, 0.008445293193596014, 0.015543603721757813, 0.06304748550136628, 0.007531787572120369, 0.06564097122186825, 0.005847732712934526, 0.006091306817042128, 0.007106598416657711, 0.7394047137600769, 0.08134050708257995
NODE_0000080, 0.01557849103240614, 0.02745689221618664, 0.09025958767030474, 0.014220927800397482, 0.07451272108189066, 0.011084346995140614, 0.011704263219413421, 0.013376795419321786, 0.6282244185729375, 0.11358155599200107
GCA_001972475.1_ASM197247v1_genomic, 0.021918964694406635, 0.03740655127750408, 0.1082279234219626, 0.02040063797270989, 0.08169927263350964, 0.015947071505949182, 0.017036071036188618, 0.01913744484165857, 0.5431433713053306, 0.13508269131078016
GCA_002173805.1_ASM217380v1_genomic, 0.021918964694406635, 0.03740655127750408, 0.1082279234219626, 0.02040063797270989, 0.08169927263350964, 0.015947071505949182, 0.017036071036188618, 0.01913744484165857, 0.5431433713053306, 0.13508269131078016
NODE_0000081, 0.01557849103240614, 0.02745689221618664, 0.09025958767030474, 0.014220927800397482, 0.07451272108189066, 0.011084346995140614, 0.011704263219413421, 0.013376795419321786, 0.6282244185729375, 0.11358155599200107
GCA_002173795.1_ASM217379v1_genomic, 0.021918964694406635, 0.03740655127750408, 0.1082279234219626, 0.02040063797270989, 0.08169927263350964, 0.015947071505949182, 0.017036071036188618, 0.01913744484165857, 0.5431433713053306, 0.13508269131078016
GCA_002188775.1_ASM218877v1_genomic, 0.021918964694406635, 0.03740655127750408, 0.1082279234219626, 0.02040063797270989, 0.08169927263350964, 0.015947071505949182, 0.017036071036188618, 0.01913744484165857, 0.5431433713053306, 0.13508269131078016
NODE_0000082, 1.0252267995386907e-05, 3.199343973697846e-05, 0.2877439328644037, 1.0653722505106586e-05, 0.004828132765917615, 4.6632583811245905e-06, 4.777439772943969e-06, 8.388789557142853e-06, 0.6993235428336771, 0.008033662618052972
NODE_0000083, 7.048356980442945e-06, 2.753095205553003e-05, 0.042202891432140933, 6.390115163775632e-06, 0.19852082636905455, 3.3082544851875845e-06, 3.3483151078377804e-06, 5.352781904348595e-06, 0.7483489582616313, 0.010874345161476076
NODE_0000084, 1.8193503045050954e-05, 8.173824827280341e-05, 0.012451657412916308, 1.3449391438370642e-05, 0.21591341185037563, 7.654547437761421e-06, 7.07114431861204e-06, 1.1953656809860107e-05, 0.7654061340276124, 0.006088736217773207
GCA_006546725.1_ASM654672v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000085, 1.5883922602630395e-05, 8.553255589948147e-05, 0.006972843531423269, 1.0395151301439947e-05, 0.015716729638722983, 5.978080902829787e-06, 5.305999877556197e-06, 9.437321601751273e-06, 0.9712282155319749, 0.005949678265693234
GCA_006517425.1_ASM651742v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
NODE_0000086, 0.00023231094192522136, 0.0008979429004990101, 0.01934940928252352, 0.00016133400074734163, 0.011653877338046976, 9.940280681440582e-05, 9.090514873801386e-05, 0.0001481338371950138, 0.9463238170041541, 0.02104286673935631
GCA_002981995.1_ASM298199v1_genomic, 0.00866428616190411, 0.0160837517116175, 0.06271465425095905, 0.0076352597980264775, 0.025439996822438655, 0.005900220876519226, 0.0061032449352121645, 0.007213340608801217, 0.7869333993477248, 0.0733118454867969
NODE_0000087, 0.000228600987035797, 0.0008755541304779461, 0.017116802077258686, 0.00015859718072876663, 0.006464023130542226, 9.792624279861885e-05, 8.940735082555018e-05, 0.00014577151146205524, 0.9556595289408152, 0.019163788448055358
GCA_000950945.1_ASM95094v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_002981915.1_ASM298191v1_genomic, 0.008705378205010926, 0.016175420503911738, 0.06125362350014481, 0.007656652904258506, 0.020603501162388155, 0.005915780924653388, 0.006112931361555395, 0.007236117124548755, 0.7941278739241467, 0.0722127203893817
NODE_0000088, 4.637369486037004e-06, 2.1709281744709138e-05, 0.007438293281813741, 4.084030503191977e-06, 0.2946196873342372, 2.145341542048819e-06, 2.047953962627492e-06, 3.40366172313987e-06, 0.6548670196621227, 0.043036972082864625
NODE_0000089, 3.246017422414599e-05, 8.0014030176561e-05, 0.0016837361464766521, 3.81418768680245e-05, 0.31883213599227345, 2.2112687278931474e-05, 2.2477822589886505e-05, 3.121490854067869e-05, 0.4828156228649591, 0.1964420834966125
GCA_003122795.1_Y.pestis_I-2422_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_006546665.1_ASM654666v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000090, 3.0340408054542224e-05, 0.00013195511203657477, 0.004745958762865079, 2.255471201527332e-05, 0.3267373985403602, 1.3446035887020558e-05, 1.2441072274910366e-05, 2.021559223045045e-05, 0.6491453771578974, 0.019140312606378416
GCA_006546745.1_ASM654674v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000091, 0.00036579580323218967, 0.000942783285763659, 0.00951674318225541, 0.00030375590425301075, 0.17159284206223743, 0.00022544603134680885, 0.00022764370017618358, 0.00028586311459412393, 0.7979098675138072, 0.01862925940233401
GCA_001295025.1_ASM129502v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000092, 0.008000208153322383, 0.014248731745372162, 0.04739649754386124, 0.007207739636664669, 0.17600522355500198, 0.005739881943769365, 0.006049486027917859, 0.006836627306020319, 0.6655261599611807, 0.06298944412688937
GCA_002981895.1_ASM298189v1_genomic, 0.014733144160235787, 0.025273183956292966, 0.07345591652609197, 0.013568741760094769, 0.17871708253381757, 0.010834884821656555, 0.011564019943381635, 0.012828107616883447, 0.5652991419347557, 0.0937257767467895
NODE_0000093, 0.014733144160235787, 0.02527318395629299, 0.07345591652609205, 0.01356874176009478, 0.17871708253381766, 0.010834884821656546, 0.011564019943381635, 0.01282810761688345, 0.5652991419347557, 0.09372577674678952
GCA_002981925.1_ASM298192v1_genomic, 0.020743159488745753, 0.03451566887089459, 0.09095559974484105, 0.01946567945974557, 0.18016388017165735, 0.015580962603461281, 0.016810751294676053, 0.018352553868431386, 0.48886856457265465, 0.11454317992489234
GCA_002981955.1_ASM298195v1_genomic, 0.020743159488745753, 0.03451566887089459, 0.09095559974484105, 0.01946567945974557, 0.18016388017165735, 0.015580962603461281, 0.016810751294676053, 0.018352553868431386, 0.48886856457265465, 0.11454317992489234
NODE_0000094, 2.5555857687395624e-06, 1.1815695004645734e-05, 0.22182200521143589, 2.6052421298854153e-06, 0.00016220765541108463, 9.414209578107813e-07, 8.887703357944752e-07, 1.9193120391464826e-06, 0.7447839344311874, 0.03321112667572966
NODE_0000095, 3.770750846898596e-06, 1.3771268956676565e-05, 0.02093985477168002, 4.29035582356893e-06, 1.9644103824002794e-05, 1.6166931818787266e-06, 1.5174347606051965e-06, 3.135872715659048e-06, 0.7218154450353198, 0.257196953712891
NODE_0000096, 5.8624630174145e-07, 1.5759020963108484e-06, 0.0002693201732017572, 8.755839119140531e-07, 2.4277819587137187e-06, 3.5980617621618064e-07, 3.497231618251066e-07, 6.167997932532295e-07, 0.06661766572922385, 0.9331062222541745
GCA_000323665.1_ASM32366v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000097, 1.456453531517515e-07, 4.945455950369285e-07, 3.433310693027914e-05, 1.954624743978379e-07, 7.070578713305263e-07, 8.30467277215351e-08, 7.902519942683755e-08, 1.4033542458920697e-07, 0.02636088642255551, 0.9736029353518686
GCA_000324345.1_ASM32434v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000098, 6.20243906914565e-07, 1.7782923915955635e-06, 6.844688914062684e-05, 8.623607165613236e-07, 2.767583377890357e-06, 3.70890947014848e-07, 3.515390045123017e-07, 6.222933755668011e-07, 0.07950385730763272, 0.9204203225995067
NODE_0000099, 6.783759026888484e-08, 1.5191212175346194e-07, 3.931272420007626e-06, 1.1835249127630106e-07, 2.66777233443951e-07, 5.0040672279850904e-08, 5.006751709405261e-08, 8.125295458897196e-08, 0.005387220900637273, 0.994608061586362
GCA_000323185.1_ASM32318v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_000324205.1_ASM32420v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000100, 2.4720986326076247e-06, 1.2234065223580536e-05, 0.0007542046222850819, 2.0778704520411895e-06, 1.4620511823277195e-05, 9.291674003873226e-07, 7.857189155551252e-07, 1.6683434414359087e-06, 0.89222541859136, 0.10698558901046622
GCA_000323425.1_ASM32342v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_000324185.1_ASM32418v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000101, 1.290677965332605e-06, 8.566334538345655e-06, 0.0034928537493126243, 9.74527068975462e-07, 8.761663707987556e-06, 4.200825096156435e-07, 3.522713456152e-07, 7.837022909319464e-07, 0.8215875722811926, 0.17489842471006795
GCA_000324225.1_ASM32422v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000102, 2.2094588738995786e-06, 1.0712811383317706e-05, 0.0009512297984889236, 1.939536177262455e-06, 1.2920010016578367e-05, 8.573471652528094e-07, 7.343085734791647e-07, 1.537627881897546e-06, 0.7474894255274857, 0.25152843357395366
GCA_009670935.1_ASM967093v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000103, 5.217866146922926e-07, 1.4829465663630393e-06, 5.9031488944441756e-05, 7.318594515664144e-07, 2.3161159018571873e-06, 3.1433377889001365e-07, 2.986199831918195e-07, 5.27005718894235e-07, 0.06576216546872346, 0.9341726103743165
NODE_0000104, 6.050974040361933e-08, 1.3469451960127857e-07, 3.595467105456301e-06, 1.0744406646905419e-07, 2.3683319223146218e-07, 4.534499184086569e-08, 4.558116366638632e-08, 7.343822889896212e-08, 0.004830365986424897, 0.9951653347005666
GCA_009670475.1_ASM967047v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000105, 2.1989942862778524e-08, 3.309553438493475e-08, 5.143674992030427e-07, 5.2205975991041e-08, 7.003931313747369e-08, 2.1742746805667273e-08, 2.3197986109746088e-08, 3.3789523253988385e-08, 0.0008523610206550157, 0.9991468685508232
GCA_009670245.1_ASM967024v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_009670445.1_ASM967044v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000106, 1.1461496625455798e-07, 3.841744080230753e-07, 2.132008267450063e-05, 1.5987721878751397e-07, 5.517495353169895e-07, 6.80131919923689e-08, 6.537031573388678e-08, 1.1388416210088192e-07, 0.02119781350806066, 0.9787794087254668
NODE_0000107, 5.0670656586638046e-08, 1.259932838142683e-07, 4.790529266458607e-06, 8.893098096643576e-08, 2.0713689197593343e-07, 3.751453202578874e-08, 3.7858504213420614e-08, 6.06634755230376e-08, 0.005464007581955761, 0.9945305931204527
GCA_009670515.1_ASM967051v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000108, 2.1765426053282773e-07, 5.687780778641849e-07, 1.8698290223875907e-05, 3.2605235677843906e-07, 9.26906291299309e-07, 1.3950538372635573e-07, 1.3457626673595663e-07, 2.3157425931104235e-07, 0.023012062557390748, 0.976966694105489
GCA_009670565.1_ASM967056v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000109, 1.1700740209988594e-06, 4.989301308479859e-06, 0.00032410697909492965, 1.2147371081868505e-06, 6.4422895132549464e-06, 5.290821257684601e-07, 4.723745884909014e-07, 9.25591481141498e-07, 0.31124606477702144, 0.6884140847937372
NODE_0000110, 1.2645574684504627e-06, 5.152934269394752e-06, 0.00028186806147069345, 1.3420784971131427e-06, 6.770490683669466e-06, 5.865059986518761e-07, 5.258713128651792e-07, 1.0199962730944714e-06, 0.31728624780980524, 0.6824152216942209
GCA_009669715.1_ASM966971v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_009670135.1_ASM967013v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000111, 1.9637500963972605e-06, 1.0710278038687443e-05, 0.0009365006081360587, 1.6017131470088208e-06, 1.2202609524659074e-05, 7.135225261581547e-07, 6.01878359731232e-07, 1.288498736907772e-06, 0.8566417728793908, 0.14239264426204357
GCA_009669975.1_ASM966997v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
NODE_0000112, 1.1225235375238755e-06, 8.787743567188006e-06, 0.0013341459763988772, 7.161330971401121e-07, 8.4654597706646e-06, 3.2128491012130946e-07, 2.5867998104462807e-07, 6.012379010269418e-07, 0.9205891226488605, 0.07805645831197593
NODE_0000113, 1.0181260162150267e-06, 8.522532307591303e-06, 0.0011481855620666713, 5.763393962255043e-07, 7.889209219913643e-06, 2.635004752060063e-07, 2.0547113661166562e-07, 4.994465306292197e-07, 0.9887302210666153, 0.010102618746235607
GCA_009670015.1_ASM967001v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_009670895.1_ASM967089v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000114, 1.127117012167079e-06, 8.632561034053163e-06, 0.001278207373868705, 7.347786096577191e-07, 8.426806388539734e-06, 3.285436815782334e-07, 2.6560522855625094e-07, 6.138028706324371e-07, 0.8865673999126243, 0.11213426349868165
NODE_0000115, 2.4189152435455165e-06, 1.1628423385037573e-05, 0.0007599394366956725, 2.1004921941224533e-06, 1.4145473643667873e-05, 9.341852198267738e-07, 7.967371264960116e-07, 1.6729444286236927e-06, 0.7908619095028183, 0.20834445388924466
GCA_009670385.1_ASM967038v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_009670875.1_ASM967087v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000116, 1.1931053733037818e-06, 8.750822626363823e-06, 0.00114667490580085, 8.045809789380309e-07, 8.66395595221198e-06, 3.605125775618454e-07, 2.937597692690804e-07, 6.682198399983076e-07, 0.9046579636898355, 0.09417462644724608
GCA_009670075.1_ASM967007v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000117, 2.432023235244491e-06, 1.1823765772369622e-05, 0.0008681231819065733, 2.110074035184271e-06, 1.4362205358383406e-05, 9.352143593809603e-07, 7.977087039303805e-07, 1.6790497632429597e-06, 0.7842185835355804, 0.21487915324128523
GCA_009669775.1_ASM966977v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000118, 1.278130404311217e-06, 9.507773784665295e-06, 0.0013515511429657723, 8.39943266238722e-07, 9.387720490408957e-06, 3.7667448602130877e-07, 3.0428080108533255e-07, 7.025751245053568e-07, 0.9573572800488247, 0.041268771709852506
NODE_0000119, 9.559619359560536e-07, 8.369700906491115e-06, 0.0011609348813491902, 5.117248893512638e-07, 7.610166187607068e-06, 2.3476680953545137e-07, 1.803779038204959e-07, 4.491375912400478e-07, 0.9929491885735725, 0.0058715647088542254
GCA_009667895.1_ASM966789v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_009670155.1_ASM967015v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000120, 1.0016409602067053e-06, 8.611975119832443e-06, 0.0012996170560103945, 5.596354415177641e-07, 7.929848242806293e-06, 2.5466414748614634e-07, 1.9804600442622689e-07, 4.852824181877508e-07, 0.979890404194046, 0.018790937657609096
GCA_009670905.1_ASM967090v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
NODE_0000121, 1.295421546643316e-06, 9.383568409394844e-06, 0.0011935604825998127, 8.629630795879593e-07, 9.338831468829127e-06, 3.8806587053439696e-07, 3.1428681255855033e-07, 7.207564192053709e-07, 0.9583273558647785, 0.04045677975901505
GCA_009670665.1_ASM967066v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000122, 2.2941974698118985e-06, 1.12987708402208e-05, 0.0008650771074652599, 1.988403554428517e-06, 1.3630017479503271e-05, 8.806238502213277e-07, 7.514710119504888e-07, 1.5812911861120711e-06, 0.766555927132264, 0.2325465709848785
NODE_0000123, 4.821140437107517e-07, 1.2310387958238433e-06, 3.667082400131661e-05, 7.105510790256093e-07, 2.033932396190129e-06, 3.050806031613379e-07, 2.923099387666689e-07, 5.079018073667529e-07, 0.04712535765720179, 0.952832408590133
GCA_009670055.1_ASM967005v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_009670115.1_ASM967011v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000124, 1.1349062761420631e-06, 8.562026758295155e-06, 0.00124554073953079, 7.518635306106284e-07, 8.4120626670364e-06, 3.359411044798605e-07, 2.7265607233066303e-07, 6.259416145189964e-07, 0.8718065842708841, 0.12692777959156176
NODE_0000125, 1.1680734194995643e-06, 8.65320155171024e-06, 0.0011281699169153226, 7.824060318990883e-07, 8.52940597763769e-06, 3.5062684451455404e-07, 2.853794811825321e-07, 6.504448480555388e-07, 0.9018066262086561, 0.09704478433627388
GCA_009669935.1_ASM966993v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
NODE_0000126, 2.4487392714532107e-06, 1.1792889705960926e-05, 0.0007569197840565449, 2.1198027751738387e-06, 1.4338738922421664e-05, 9.431451633577843e-07, 8.035845308176515e-07, 1.6896575444302564e-06, 0.8032725833007746, 0.19593636035725517
GCA_009669625.1_ASM966962v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
