#name, A, B, C, D, E, F, G, H, I
GCA_000268665.1_ASM26866v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_000268745.1_ASM26874v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000309, 5.1355414499957034e-06, 2.688782293997423e-05, 0.1547949483683808, 6.945963760301479e-06, 1.1811499535520104e-05, 1.3055949037055641e-06, 2.3420837482127276e-06, 0.842921425675424, 0.0022291974498572587
GCA_000311885.1_ASM31188v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000310, 2.00983115807164e-06, 1.0267440463329243e-05, 0.021446184443396674, 2.225028333570072e-06, 6.067772693668829e-06, 3.786438990641444e-07, 6.086152361428876e-07, 0.9756190857095031, 0.0029131725153164535
GCA_000268685.1_ASM26868v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000311, 1.4635755462970221e-06, 7.361626427700741e-06, 0.003936009299955867, 1.4101473493295822e-06, 5.0083947147669564e-06, 2.26473592514168e-07, 3.2792716558493823e-07, 0.9929795607683436, 0.0030686317869041604
GCA_000269085.1_ASM26908v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000312, 1.3631603119629823e-06, 6.7798486452758744e-06, 0.0014871058285685322, 1.2730174109676851e-06, 4.7482025218291045e-06, 2.0171452775805132e-07, 2.8170698158307774e-07, 0.9958148459623626, 0.0026834005586695007
GCA_000268905.1_ASM26890v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_000268945.1_ASM26894v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000313, 3.0590468760366796e-05, 0.023911260858240378, 0.011149601853761576, 3.0219959558482016e-05, 8.461309716176763e-05, 1.9819481825007204e-05, 1.2408170044259668e-05, 0.9586603689800565, 0.006101117130591732
NODE_0000314, 9.617073587558657e-06, 0.9702113027211435, 0.001467603765644768, 9.883437041647108e-06, 2.15232746973124e-05, 5.0914914861428e-05, 6.847897504717605e-06, 0.027996719981905272, 0.00022558693361380893
NODE_0000315, 2.1093720771181894e-06, 0.9896095413060167, 0.0028251134440332904, 2.607667657625399e-06, 4.100027442644507e-06, 0.00020846057503290085, 1.8654257470899395e-06, 0.007280040428411443, 6.616175358099876e-05
NODE_0000316, 9.815616016252096e-06, 0.979914043707178, 0.012652860710633011, 1.4362850831315034e-05, 1.456898423438064e-05, 8.581621614300717e-05, 1.4510819771556755e-05, 0.007253665695782924, 4.035539940939038e-05
GCA_000268705.1_ASM26870v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000268785.1_ASM26878v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000317, 1.544197959086068e-05, 0.9878495643175988, 0.0007214862024814433, 1.688318773915067e-05, 2.332932098240367e-05, 0.009110567459053748, 1.7599914078507905e-05, 0.0021789511907472177, 6.617642772763372e-05
GCA_000269345.1_ASM26934v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000269485.1_ASM26948v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000318, 9.297212963388371e-07, 0.9889760082749153, 0.0002303661828524017, 9.450082652463696e-07, 2.441083038526149e-06, 2.5671753827171396e-06, 5.623976901778087e-07, 0.010707414622583126, 7.876553397612297e-05
NODE_0000319, 1.592432555263103e-07, 0.9998522128199431, 4.718331234183046e-06, 1.6485052253353034e-07, 3.260072879764522e-07, 9.282204200983573e-07, 1.5139330353716868e-07, 0.00013993563934395226, 1.4034946891071332e-06
GCA_000268805.1_ASM26880v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000268805.2_ASM26880v2_genomic, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000320, 9.220657011715462e-06, 0.9761741707417751, 0.0003779652953669994, 9.32206725323797e-06, 2.066407837640464e-05, 2.3553862865478083e-05, 6.3708573081892416e-06, 0.023219784075986325, 0.00015894836405660093
GCA_000268925.1_ASM26892v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000321, 3.0223686473306487e-07, 0.999686480387663, 8.958293712727721e-06, 3.1019367204416126e-07, 6.555352150249156e-07, 1.3751260863209486e-06, 2.5479235683277213e-07, 0.0002987288848121564, 2.934549617345467e-06
GCA_000268725.1_ASM26872v1_genomic, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000268725.2_ASM26872v2_genomic, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000322, 2.686386439259971e-06, 0.0015075524049101617, 0.008121173735629364, 2.647932070732706e-06, 8.956225613347476e-06, 9.069838339118413e-07, 7.879158072189206e-07, 0.9858618459878397, 0.004493442427856589
NODE_0000323, 2.516593278826886e-06, 0.0014649748113347396, 0.0031119601345931504, 2.409482060678046e-06, 8.51870981227984e-06, 8.170221677208263e-07, 6.829815568899493e-07, 0.9916768747674493, 0.0037312454977464276
GCA_000269205.1_ASM26920v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000324, 3.0156697645735114e-05, 0.02351659201981985, 0.005450994815323606, 2.9330836868536392e-05, 8.375058105278788e-05, 1.8829153605020466e-05, 1.1603279191372412e-05, 0.9659890265260618, 0.004869716090431247
GCA_000269305.1_ASM26930v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000269425.1_ASM26942v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000325, 2.016611849427032e-06, 5.566019730917704e-05, 0.02319699181083395, 2.2004563368002513e-06, 6.225630341225753e-06, 4.0990893406549915e-07, 6.143681920495397e-07, 0.9730900213539311, 0.0036458596622721455
NODE_0000326, 1.4730834385561036e-06, 8.419766422814113e-06, 0.004162138194906291, 1.4226826977815664e-06, 5.03116917974472e-06, 2.2997861033976465e-07, 3.3335251441299793e-07, 0.9926371453662366, 0.003183806405993441
GCA_000269265.1_ASM26926v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000327, 1.3644031050411998e-06, 6.807773133052398e-06, 0.0015133150525976139, 1.2747324064517293e-06, 4.750918957281575e-06, 2.0208978748887015e-07, 2.8241315704971196e-07, 0.9957726325141898, 0.0026993701026661403
GCA_000269285.1_ASM26928v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_000269285.2_ASM26928v2_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000328, 4.957481098158023e-06, 2.7387899525464956e-05, 0.1302039258829908, 6.666409849596724e-06, 1.1440567749908775e-05, 1.247940515435736e-06, 2.2090041796564475e-06, 0.8677670138067802, 0.0019751510073105394
GCA_000269125.1_ASM26912v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000329, 1.2696723771039112e-06, 6.382261161513153e-06, 0.9490127001755405, 2.473740764634173e-06, 1.9214341626975113e-06, 5.451296000294476e-07, 1.2274238153170565e-06, 0.05088546525054671, 8.801491203142734e-05
GCA_000269245.1_ASM26924v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000330, 1.2427676047344247e-07, 6.334060031364036e-07, 0.9967369072799158, 2.875017497333495e-07, 1.6125882917093e-07, 6.807260974871169e-08, 1.7483053940259262e-07, 0.0032565752791482486, 5.068094444303172e-06
GCA_000268465.1_ASM26846v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000269165.1_ASM26916v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000331, 2.079597431845938e-06, 1.1338260153684677e-05, 0.28326876162071224, 2.679145588180447e-06, 5.533959092451149e-06, 4.966264253481089e-07, 9.208505079875553e-07, 0.7135978370894376, 0.003110352850650734
NODE_0000332, 1.8710875049978863e-06, 3.071912184189919e-05, 0.34561863769264217, 2.364488776681845e-06, 5.082284339971815e-06, 4.5333050080376763e-07, 7.902425007419932e-07, 0.651827315716037, 0.002512766035855714
NODE_0000333, 3.417834470015917e-06, 0.0007550050112264029, 0.297594809081878, 4.394727798657718e-06, 8.993074591889065e-06, 1.6334946622253707e-06, 1.799075275949691e-06, 0.6986910616758709, 0.002938886024225913
NODE_0000334, 4.430135534862476e-05, 0.03339748281952663, 0.11446698597316367, 5.310429821119228e-05, 0.00010174503593393998, 3.775287594336255e-05, 2.732286243657283e-05, 0.8472001796259521, 0.004671125153483953
NODE_0000335, 3.269659709175107e-06, 0.0007416353513434325, 0.014428010422507437, 3.4368850848206802e-06, 1.0004787806450812e-05, 1.1448196919839512e-06, 1.045251836820044e-06, 0.9819177412950936, 0.002893711526926304
GCA_000324505.1_ASM32450v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_000324545.1_ASM32454v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000336, 8.690731553490462e-06, 0.9877223272111477, 0.001057546298107136, 9.290065460295085e-06, 1.8456311030027445e-05, 2.468352472852144e-05, 7.055658103771304e-06, 0.011049384686223, 0.00010256551364601074
GCA_000324565.1_ASM32456v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000324585.1_ASM32458v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000337, 4.219173241560303e-06, 6.342790727537695e-05, 0.3775318100825807, 5.957373539755276e-06, 9.395499296814933e-06, 1.2152883070269849e-06, 2.222410333828691e-06, 0.6200633308291726, 0.0023184214362522494
GCA_000324305.1_ASM32430v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000338, 3.0426745569280696e-06, 1.594626503790954e-05, 0.05625437117333152, 3.908629997740718e-06, 8.05880647128986e-06, 7.245731712781308e-07, 1.357361856377704e-06, 0.9346006025871911, 0.009111987928385782
NODE_0000339, 1.6230068521194368e-06, 8.180135562431799e-06, 0.008543750302784297, 1.644010824675695e-06, 5.330729419174557e-06, 2.721526480988455e-07, 4.1595100993478855e-07, 0.9873272448520448, 0.004111538858854502
GCA_000324965.1_ASM32496v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
NODE_0000340, 1.412002183926019e-06, 7.0743156964420965e-06, 0.0022682353113834736, 1.332444279389173e-06, 4.908273924374216e-06, 2.125667114684757e-07, 3.028604448716154e-07, 0.9944467293544965, 0.003269792870879614
GCA_001601285.1_ASM160128v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000341, 1.3565849593546205e-06, 6.742900553667599e-06, 0.0012934810368319264, 1.2631076077084795e-06, 4.735456208063826e-06, 1.9996498897660423e-07, 2.7860859227534024e-07, 0.9959792453788618, 0.0027126969613962696
GCA_000323465.1_ASM32346v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
GCA_000323585.1_ASM32358v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
NODE_0000342, 2.253525087671071e-06, 9.533473951488605e-06, 0.008118490469065088, 7.969081490156804e-06, 6.882851588045356e-06, 5.288426514881952e-07, 1.0689403146680381e-06, 0.9517242407794847, 0.040129032036366544
GCA_000323905.1_ASM32390v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000343, 6.523363645295545e-06, 1.786988369971139e-05, 0.002297335276323701, 0.000385761963747838, 1.6934262095510267e-05, 2.521956635615297e-06, 5.388189543963186e-06, 0.7635314041620451, 0.23373626094226327
GCA_000323925.1_ASM32392v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000344, 6.97758449166135e-05, 0.0001652659224793106, 0.0066446380985024645, 0.015363124004961641, 0.00014617744487447726, 2.9646677510867735e-05, 4.696824908492314e-05, 0.8918927579573328, 0.08564164580033683
GCA_000324245.1_ASM32424v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
GCA_000324265.1_ASM32426v1_genomic, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000345, 3.5977018984967003e-06, 1.9143242776945065e-05, 0.45437357769541226, 5.087234933293366e-06, 7.994306873606352e-06, 9.794709376179053e-07, 1.8348369831623483e-06, 0.5440868310006632, 0.001500954509521385
GCA_000320445.1_ASM32044v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000346, 2.643221904924353e-06, 1.3522546587575697e-05, 0.1919156634894771, 3.387007977816624e-06, 6.871488269591179e-06, 6.211995132660509e-07, 1.1162004787809748e-06, 0.8052206910937159, 0.0028354837520750014
NODE_0000347, 2.145957347506744e-06, 1.0878791691592617e-05, 0.02974175290635994, 2.4254468623606193e-06, 6.349157611294222e-06, 4.21736334106226e-07, 6.937743861747254e-07, 0.9666887011423798, 0.003546631087027277
NODE_0000348, 1.4980857474900579e-06, 7.5350095654528345e-06, 0.005007740745129045, 1.4610835461053689e-06, 5.075925910363089e-06, 2.3632519537658665e-07, 3.463652204990552e-07, 0.9918135482133772, 0.0031625582463083667
GCA_015158715.1_ASM1515871v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
NODE_0000349, 1.3678581771286396e-06, 6.8042033435126175e-06, 0.001611457275381089, 1.279897534866602e-06, 4.757600161483693e-06, 2.0301653214664562e-07, 2.841230420709708e-07, 0.9956780291936309, 0.0026958168321968372
GCA_015158815.1_ASM1515881v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
GCA_015158935.1_ASM1515893v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
NODE_0000350, 1.5018711816230575e-06, 7.552486637490364e-06, 0.005162417928030798, 1.465835397485744e-06, 5.087336591719089e-06, 2.375938502651148e-07, 3.493820689856943e-07, 0.9914934833747677, 0.0033279041914740432
GCA_000323345.1_ASM32334v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000351, 1.425589311956066e-06, 7.19170831848593e-06, 0.0020906171244754004, 1.3403430574688703e-06, 4.999570006652297e-06, 2.1343901558434827e-07, 3.051858089703738e-07, 0.9941580468305445, 0.003735860209460897
NODE_0000352, 1.3570371785829082e-06, 6.743938056043714e-06, 0.0012727131313202418, 1.2632482703772606e-06, 4.738364694607018e-06, 2.0014038876037652e-07, 2.791312804238336e-07, 0.9959346466764437, 0.002778058332367387
GCA_015158765.1_ASM1515876v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
GCA_015158845.1_ASM1515884v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
NODE_0000353, 1.3859743717017107e-06, 6.936831897354322e-06, 0.0014554606462548452, 1.2934095394221392e-06, 4.8595153562926186e-06, 2.0535594552573775e-07, 2.89587178702238e-07, 0.995243540555584, 0.003286028123872011
GCA_015158895.1_ASM1515889v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
NODE_0000354, 1.3803743214851628e-06, 6.908773842153227e-06, 0.0013525823869816277, 1.2860864600331009e-06, 4.84446891071165e-06, 2.0373189725076793e-07, 2.8620229028758257e-07, 0.995488180089778, 0.003144327885518309
GCA_000324125.1_ASM32412v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
NODE_0000355, 1.3524514861482602e-06, 6.7215352938319235e-06, 0.0011872540751292568, 1.2570937041708608e-06, 4.727075087014976e-06, 1.9881475537301577e-07, 2.7645508750812315e-07, 0.9961024531267929, 0.0026957593726638323
GCA_015159075.1_ASM1515907v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_015159105.1_ASM1515910v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000356, 2.0395306214621498e-06, 1.0418268821381541e-05, 0.17387722927821905, 2.466348926410154e-06, 5.748822949241843e-06, 4.428978176745458e-07, 7.782341860652541e-07, 0.8230032072396107, 0.003097669378847882
NODE_0000357, 1.992237220066325e-06, 1.0119718160214391e-05, 0.058196580712072926, 2.2456311616783175e-06, 5.963776908294155e-06, 3.90349195265295e-07, 6.466581135254766e-07, 0.938328219423268, 0.003453841493899919
NODE_0000358, 1.978652224146316e-06, 1.0127690125695397e-05, 0.05469227032082553, 2.2339020510400217e-06, 5.912748038227312e-06, 3.8321274265389466e-07, 6.304646062704018e-07, 0.9424567193404132, 0.002829743668973177
GCA_000323305.1_ASM32330v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000359, 5.0078098188998475e-06, 2.498775553607958e-05, 0.16225628019971325, 6.782436749182176e-06, 1.1435378090334982e-05, 1.2708459199279398e-06, 2.2600223481091962e-06, 0.8359057809585425, 0.0017861945932817406
GCA_000182485.1_ASM18248v1_genomic, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_015159045.1_ASM1515904v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000360, 1.6038572775291564e-06, 8.056446614796454e-06, 0.008684777294395585, 1.620119812040649e-06, 5.268958698697411e-06, 2.672208799780032e-07, 4.030581978786078e-07, 0.9881735935283544, 0.003124409515769135
GCA_000323325.1_ASM32332v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
NODE_0000361, 1.3830794153273294e-06, 6.884756719754168e-06, 0.0020382177215509125, 1.3025048971947853e-06, 4.787236685649478e-06, 2.0718593755882628e-07, 2.9170591236781125e-07, 0.995258958841024, 0.0026879669678571993
GCA_015158675.1_ASM1515867v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_015158805.1_ASM1515880v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000362, 1.8629804472849505e-06, 9.713667888021749e-06, 0.2840439963178963, 2.3167139794913327e-06, 5.173244599303727e-06, 4.13977556128192e-07, 7.443887159877794e-07, 0.7134912675594507, 0.00244451114946676
NODE_0000363, 4.149259909703894e-06, 2.0746629619655018e-05, 0.3520463959704388, 5.8312084274337956e-06, 9.203971001355237e-06, 1.1136643837252375e-06, 2.0504598048197208e-06, 0.6465073528928337, 0.0014031559435809444
GCA_015158695.1_ASM1515869v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_015158705.1_ASM1515870v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
NODE_0000364, 3.149424574525786e-06, 1.588228069826473e-05, 0.30946169087088155, 4.324179409365681e-06, 7.403207760082504e-06, 8.168816422157588e-07, 1.503651931529342e-06, 0.6887437407321602, 0.001761488770942459
GCA_015158755.1_ASM1515875v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000365, 2.2069142194761346e-06, 1.128346546506868e-05, 0.7084375543917836, 3.3796068615788988e-06, 4.606135829905011e-06, 6.65298173411823e-07, 1.3241494133781972e-06, 0.2908282579135928, 0.0007107221246607693
NODE_0000366, 4.557456784577102e-07, 2.2870153448670696e-06, 0.9834925041177554, 9.216086138764253e-07, 6.671249900697362e-07, 2.0713687776757817e-07, 4.820109182673068e-07, 0.016474426229568215, 2.804901025294903e-05
GCA_015159195.1_ASM1515919v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_015190655.1_ASM1519065v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000367, 2.299305976605523e-06, 1.1699956017419974e-05, 0.6723521611269024, 3.657354464358795e-06, 4.6607600381975836e-06, 7.335724449640934e-07, 1.4886970455002723e-06, 0.3268791882853514, 0.0007441109417591178
GCA_015158875.1_ASM1515887v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000368, 9.059623095844157e-07, 4.67929924569538e-06, 0.8800307821041169, 1.4852842136519255e-06, 1.81271832404276e-06, 3.0130436705700144e-07, 6.366358130349403e-07, 0.11964484769592877, 0.000314548995681322
NODE_0000369, 4.5163872369275946e-07, 2.321615611978481e-06, 0.958171034240337, 7.985876267060468e-07, 8.267241740115711e-07, 1.683371309688421e-07, 3.7454678935200024e-07, 0.041728517553440356, 9.550675616587246e-05
GCA_015158955.1_ASM1515895v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000370, 1.5778132240338443e-06, 7.893200768159554e-06, 0.9099274844777195, 2.946628543505267e-06, 2.5400436125003166e-06, 6.367768305887483e-07, 1.3939569529277097e-06, 0.08990513877255914, 0.00015038832978951595
GCA_015158905.1_ASM1515890v1_genomic, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_015159005.1_ASM1515900v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000371, 1.5520157879821344e-06, 7.880979839231136e-06, 0.8602980574134891, 2.677889371280857e-06, 2.830909974795946e-06, 5.593716960910196e-07, 1.195379729447883e-06, 0.13936128621047977, 0.0003239598296325095
NODE_0000372, 4.043053420471863e-06, 2.0325639004210784e-05, 0.24865366029989786, 5.5295031331755344e-06, 9.312641320495155e-06, 1.03783245198664e-06, 1.8761009577965624e-06, 0.7496069535571953, 0.0016972613726185981
GCA_015158945.1_ASM1515894v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000373, 2.163394177507611e-06, 1.1220701998899724e-05, 0.18085102711757203, 2.7072648207494626e-06, 5.913507218878508e-06, 4.827467707630057e-07, 8.577967280317881e-07, 0.8168995763360595, 0.0022260511346535498
GCA_015159035.1_ASM1515903v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000374, 4.540737523280972e-06, 2.2726294844576616e-05, 0.2666668363111359, 6.271153280672199e-06, 1.0218648625319607e-05, 1.1841796317909106e-06, 2.1429235077683403e-06, 0.7317514410111371, 0.0015346387403137424
GCA_015158795.1_ASM1515879v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_015159085.1_ASM1515908v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000375, 2.508079647618927e-07, 1.2673850732807036e-06, 0.9912274729108694, 5.279985596744896e-07, 3.572809010473129e-07, 1.2048854839360474e-07, 2.905310513837668e-07, 0.008754628706055572, 1.5083890976207871e-05
GCA_000324885.1_ASM32488v1_genomic, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000376, 7.064971241666346e-08, 3.508998445320506e-07, 0.9987014811968358, 1.798542923401306e-07, 7.862451696579234e-08, 4.4948840407697164e-08, 1.2322309641923702e-07, 0.0012956530249594797, 2.017577901448978e-06
NODE_0000377, 5.267719955480806e-08, 2.6341336499790177e-07, 0.9994711357061453, 1.4736734724523032e-07, 5.268435054283978e-08, 3.816925983189083e-08, 1.0777063012152293e-07, 0.0005275815943331824, 6.206173691150474e-07
GCA_015159135.1_ASM1515913v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_015159145.1_ASM1515914v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000378, 4.6217776953551703e-07, 5.750082937408225e-07, 0.9971736895470531, 2.666445561859662e-07, 1.4307092515131012e-07, 6.418793746953897e-08, 1.6693420424143827e-07, 0.00281996183277071, 4.670596489859425e-06
GCA_015159175.1_ASM1515917v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000379, 0.00010843030966287606, 8.167218261393191e-06, 0.962333387216434, 3.680777674320192e-06, 2.537272997164559e-06, 1.0456784857159379e-06, 2.223393789407005e-06, 0.03745969591638465, 8.083221631046398e-05
GCA_015158995.1_ASM1515899v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000380, 0.033054017104273234, 0.0003936300073110726, 0.3404014751956873, 0.00020084333150960658, 0.00021018940405477407, 7.69943136345718e-05, 0.0001175515682590765, 0.6221856163288152, 0.0033596827464548794
GCA_000324145.1_ASM32414v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_000324905.1_ASM32490v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000381, 2.3974458475902533e-06, 1.1990494672645254e-05, 0.08287181066768179, 2.865796872435129e-06, 6.6896080218946435e-06, 5.270427180730323e-07, 9.384117410682801e-07, 0.9105962091183812, 0.006506571414063222
NODE_0000382, 1.8281382887318872e-06, 8.95795170384564e-06, 0.01350141764631425, 1.9198547197803187e-06, 5.809114050494297e-06, 3.4466311320714914e-07, 5.876169806146142e-07, 0.9737915548939041, 0.012687580120924875
NODE_0000383, 1.8204047966143039e-06, 8.04838611139135e-06, 0.0029912822580901665, 1.7990130239533002e-06, 5.987455160266367e-06, 3.6396675557024797e-07, 6.775890011304052e-07, 0.9599663072205122, 0.03702371370654876
NODE_0000384, 3.34880065580636e-06, 1.0394946088471814e-05, 0.0009264168777304558, 3.4737416881614812e-06, 9.706736952161915e-06, 9.741721137630396e-07, 2.155979311289368e-06, 0.8279713517215771, 0.17107217702388275
GCA_000324025.1_ASM32402v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_000325105.1_ASM32510v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
